0.158659,0.404106,-0.248044
0.191474,-0.200099,-0.416291
0.334216,0.226058,-0.295293
-0.201899,0.457422,0.001392
0.398231,-0.298441,0.048424
0.001448,-0.452856,-0.211942
-0.066652,0.495013,-0.022793
-0.186117,0.082008,-0.456765
-0.282642,-0.142632,0.387001
-0.232796,0.034084,0.441185
-0.109516,0.220134,-0.435370
-0.282497,-0.389488,-0.135994
-0.050314,0.405149,0.288658
0.484475,-0.116114,0.042445
0.350680,-0.188029,-0.302768
0.310134,-0.369592,-0.131219
-0.288119,-0.257605,0.317219
0.131221,-0.476420,0.076190
-0.166876,0.328198,0.338288
0.236290,0.411462,-0.157689
-0.401350,0.009362,0.298045
-0.141160,0.258539,-0.404019
-0.331904,0.309984,-0.209166
-0.431359,0.233647,-0.096637
0.313970,0.084042,0.379947
0.441000,0.165376,0.167839
0.058525,-0.196399,0.456072
-0.226722,0.445605,-0.005720
-0.003031,-0.375470,-0.330172
-0.326848,-0.111011,-0.361727
0.001329,-0.451299,0.215239
-0.399485,0.186504,-0.235854
-0.000861,0.196025,0.459971
-0.450388,-0.021118,0.216113
0.420461,0.066710,-0.262225
0.259939,0.419582,0.079891
0.199869,-0.325358,-0.322792
0.217438,-0.191967,-0.407271
-0.412776,0.234565,-0.156830
-0.312717,-0.179444,0.346421
-0.004071,-0.231551,0.443134
-0.114410,0.169225,0.456370
-0.088398,-0.380415,-0.312202
-0.049763,0.467187,0.171055
-0.430825,-0.090512,-0.237059
-0.324502,-0.228876,-0.303833
-0.446815,0.223501,0.020098
-0.025743,0.186292,0.463284
-0.143065,-0.353070,0.323842
0.444395,-0.196559,0.117805
0.126370,0.025257,-0.483108
0.042375,-0.183872,-0.463029
0.083832,-0.290809,-0.397998
0.029843,0.497586,-0.038956
-0.185828,0.349946,-0.304968
-0.403095,-0.272049,0.116208
-0.384250,0.060810,0.314093
0.141420,-0.285166,0.385591
-0.232593,0.119497,-0.426170
-0.467788,0.140321,-0.107165
-0.370534,-0.237211,0.237562
-0.280533,-0.344763,-0.228997
0.084815,-0.449313,-0.202298
0.238332,0.326489,0.294283
0.087478,-0.484436,0.087579
-0.451153,0.158864,0.145680
0.054247,0.207023,-0.451884
0.424764,0.117830,-0.235991
-0.480476,-0.131934,0.041677
0.367414,-0.049650,0.335472
-0.249145,-0.230002,0.367459
0.240884,0.343041,-0.272577
0.098163,-0.434105,0.227854
0.445537,-0.205821,-0.095572
-0.122009,0.449093,-0.182836
-0.116111,0.457002,0.166335
-0.221894,-0.423969,-0.144961
-0.448657,-0.220511,-0.009055
0.196908,-0.011084,0.459462
0.473471,-0.095260,0.129427
0.168876,0.309338,-0.354671
-0.405071,-0.293018,0.007641
-0.458518,0.199386,0.002580
-0.144743,0.467427,-0.102770
-0.031687,-0.457545,0.199119
-0.436370,0.172001,0.173196
0.331712,-0.283318,-0.244332
0.069073,-0.234695,-0.436059
-0.106225,0.249758,-0.419925
0.161759,0.473058,-0.007101
-0.124700,0.484127,0.008410
-0.277462,0.050805,0.412837
-0.074031,-0.442622,-0.220466
0.193315,0.189391,-0.420428
0.062768,-0.063611,0.491949
0.480570,0.035651,0.133348
-0.057358,-0.360694,-0.341481
0.461581,-0.143586,0.127772
0.264908,-0.208623,-0.369188
0.393308,-0.183554,-0.248227
0.434304,0.050668,0.242512
-0.152183,0.446759,-0.165066
-0.430831,0.161386,0.195804
0.240392,-0.044643,0.436140
0.137899,0.244511,0.413761
-0.047139,-0.412194,-0.279059
-0.412564,0.135445,-0.247883
0.200991,-0.042518,0.455845
0.211074,0.105536,0.440806
0.229162,-0.199597,-0.397046
-0.007682,-0.478315,-0.145450
-0.478185,0.008431,-0.145837
-0.499783,-0.003805,0.014252
-0.439134,0.233090,-0.053199
0.448238,-0.218804,0.034757
-0.332717,-0.302297,0.218897
-0.389580,-0.247893,0.191772
0.290455,-0.392589,0.107281
0.316877,-0.212773,0.322981
-0.151818,-0.476349,-0.006607
0.224421,0.446576,0.014333
-0.400342,0.243137,-0.174960
0.049050,0.488773,-0.093249
0.494335,0.071695,0.022210
-0.201026,0.176851,-0.422270
-0.461328,-0.001588,-0.192804
-0.045708,0.346118,0.357930
0.032952,-0.032274,0.497868
-0.207709,0.419654,-0.175349
0.255221,0.243624,0.354272
-0.268886,-0.375279,0.192005
0.005143,-0.493225,0.081866
-0.019762,-0.235754,-0.440488
-0.226154,-0.391953,0.212667
-0.096679,-0.035868,-0.489251
-0.489651,0.080182,-0.061747
0.069802,-0.362306,-0.337435
-0.291141,0.041949,-0.404324
-0.068478,-0.098042,-0.485488
-0.459705,-0.039630,-0.192614
0.335170,-0.284413,-0.238265
-0.201867,0.419518,-0.182359
0.407025,-0.024110,-0.289394
0.130058,-0.419196,-0.239499
0.294651,-0.368318,-0.165901
0.076535,-0.487679,-0.079450
-0.365438,-0.038663,0.339058
-0.395357,-0.301785,0.051176
0.025129,-0.355753,-0.350440
-0.184701,0.153050,-0.438704
0.189184,-0.460321,0.048102
0.259016,-0.290896,-0.313513
0.442975,0.140267,0.184657
-0.095145,-0.140614,0.470293
0.243558,0.427642,-0.088328
-0.211660,-0.428145,-0.147960
0.454916,-0.192233,0.078089
-0.293663,-0.190449,0.357059
0.069712,-0.344620,-0.355496
0.274967,-0.117556,0.400717
-0.278527,-0.020712,0.414721
0.163103,-0.463115,0.094458
-0.007943,-0.476469,-0.151376
-0.060731,-0.464884,-0.173764
-0.322768,0.333612,0.185807
-0.196026,0.150799,-0.434550
0.035332,0.103769,0.487836
0.137072,0.324242,0.355075
0.446232,0.192384,-0.117751
0.452746,-0.207535,-0.044165
0.133898,-0.481729,-0.002999
0.004774,-0.476953,0.149978
0.389672,0.150706,-0.274668
0.214692,0.446700,-0.066077
-0.109989,-0.464643,-0.148355
-0.428818,-0.257110,-0.003012
-0.201638,0.387332,0.243550
-0.214137,-0.188925,0.410430
-0.169432,-0.058854,-0.466722
0.337518,-0.332116,0.160564
0.181881,0.382524,-0.265696
0.121522,-0.483737,0.035090
0.430839,0.203448,-0.151612
-0.351014,0.203578,0.292139
0.064902,0.491165,-0.067417
0.241181,-0.361382,0.247457
-0.252215,-0.410066,-0.135034
-0.079912,-0.493096,-0.021691
0.375661,0.321607,-0.073808
-0.395207,-0.258468,0.164335
0.198043,0.236654,-0.393413
0.203536,0.347745,-0.296051
-0.120303,0.261615,0.408761
-0.198969,0.446524,-0.105011
-0.157809,-0.394749,0.263192
0.072281,0.413588,0.271515
-0.078810,-0.451279,-0.200342
0.365003,0.341583,-0.009697
0.067588,0.494710,-0.026340
-0.049681,0.425137,-0.258439
-0.022226,0.375898,-0.328948
-0.246255,-0.430439,0.063876
0.268317,0.116265,-0.405572
-0.357405,-0.218539,0.272950
-0.222218,-0.148767,0.422478
-0.406444,-0.235882,0.170770
0.097575,-0.479693,0.101852
0.129974,-0.356849,-0.325216
0.020629,0.394574,0.306409
-0.294816,-0.366843,-0.168848
0.155514,0.398599,0.258717
0.429370,-0.065708,-0.247637
-0.238092,-0.367258,-0.241730
-0.450720,-0.185047,0.112293
0.387844,-0.242350,-0.202098
0.229856,-0.443337,0.024872
0.102070,0.487998,0.037944
0.332074,0.291481,-0.234021
-0.297848,0.030863,0.400417
0.087572,0.202266,-0.448798
-0.220509,-0.144719,-0.424774
0.396579,0.110679,0.283681
0.144833,0.079032,-0.471993
0.317165,-0.165311,0.349397
-0.439155,0.012691,0.238708
-0.071186,-0.402961,-0.287324
0.499352,-0.019610,0.016239
0.052866,0.452545,0.205934
0.287594,-0.366852,0.180857
-0.443084,0.072821,-0.219942
-0.139197,0.297521,-0.376969
0.283078,0.063563,0.407218
0.449966,0.148074,0.160014
-0.173720,-0.142790,-0.446578
0.018144,-0.497244,-0.049184
-0.348940,-0.247137,-0.259159
-0.011711,-0.136635,-0.480826
-0.054959,0.151904,-0.473185
-0.072828,0.361588,-0.337566
0.230043,0.336411,0.289669
-0.316879,-0.123118,-0.366647
0.238324,-0.436696,-0.049981
0.291052,0.159577,0.373931
-0.017250,-0.399958,-0.299559
0.324796,-0.076061,0.372454
0.466612,-0.143103,0.108604
0.217481,0.381314,-0.239377
0.148850,0.309231,0.363621
-0.420424,-0.270486,0.008972
